x,y,z
-1.566627885982499357e+01,-1.426013172984395716e+01,5.442930413401369805e+01
-1.562981868261426222e+01,-1.398106253964960466e+01,5.456614554192088917e+01
-1.558764330337389659e+01,-1.369865758775580034e+01,5.469043449344529506e+01
-1.553981437326791948e+01,-1.341359173918059433e+01,5.480210464802245696e+01
-1.548640289205948584e+01,-1.312651784643394137e+01,5.490110915398502556e+01
-1.542748920811109237e+01,-1.283806674951896909e+01,5.498742064856231337e+01
-1.536316301838443188e+01,-1.254884727593114313e+01,5.506103125788058605e+01
-1.529352336844044125e+01,-1.225944624065846256e+01,5.512195259696299843e+01
-1.521867865243934403e+01,-1.197042844618169077e+01,5.517021576972956609e+01
-1.513874661314043735e+01,-1.168233668247348689e+01,5.520587136899730041e+01
-1.505385434190241689e+01,-1.139569172699969357e+01,5.522898947647995982e+01
-1.496413827868315849e+01,-1.111099234471848263e+01,5.523965966278825590e+01
-1.486974421203977847e+01,-1.082871528808057171e+01,5.523799098742978231e+01
-1.477082727912870119e+01,-1.054931529702941795e+01,5.522411199880901478e+01
-1.466755196570536768e+01,-1.027322509900040970e+01,5.519817073422730402e+01
-1.456009210612466909e+01,-1.000085540892209401e+01,5.516033471988289705e+01
-1.444863088334066781e+01,-9.732594929215352408e+00,5.511079097087092293e+01
-1.433336082890665963e+01,-9.468810349793610470e+00,5.504974599118340706e+01
-1.421448382297526258e+01,-9.209846348063027932e+00,5.497742577370929951e+01
-1.409221109429806873e+01,-8.956025588921722402e+00,5.489407580023429745e+01
-1.396676322022617001e+01,-8.707648724760943537e+00,5.479996104144112223e+01
-1.383837012670980648e+01,-8.464994395464280785e+00,5.469536595690932756e+01
-1.370727108829845342e+01,-8.228319228407874775e+00,5.458059449511537053e+01
-1.357371472814092428e+01,-7.997857838460565638e+00,5.445597009343268269e+01
-1.343795901798496750e+01,-7.773822827983233097e+00,5.432183567813128633e+01
-1.330027127817786692e+01,-7.556404786829810760e+00,5.417855366437839137e+01
-1.316092817766604561e+01,-7.345772292346604004e+00,5.402650595623798324e+01
-1.302021573399516008e+01,-7.142071909372454286e+00,5.386609394667093653e+01
-1.287838127191641036e+01,-6.945482036648168211e+00,5.369780943890971514e+01
-1.273537010026323735e+01,-6.756473242186394224e+00,5.352254327503372622e+01
-1.259134677540439995e+01,-6.575196331287847862e+00,5.334073987041256260e+01
-1.244652875140445936e+01,-6.401717300720879855e+00,5.315274310051565720e+01
-1.230112752463915449e+01,-6.236087665836874905e+00,5.295889265028792181e+01
-1.215534863379549790e+01,-6.078344460570367147e+00,5.275952401414991044e+01
-1.200939165987134771e+01,-5.928510237438579189e+00,5.255496849599724385e+01
-1.186345022617605416e+01,-5.786593067542124658e+00,5.234555320920146215e+01
-1.171771199833003152e+01,-5.652586540564529471e+00,5.213160107660947062e+01
-1.157235868426485936e+01,-5.526469764772356186e+00,5.191343083054363916e+01
-1.142756603422339978e+01,-5.408207367015291034e+00,5.169135701280204387e+01
-1.128350384075935509e+01,-5.297749492725791320e+00,5.146568997465771389e+01
-1.114033593873792327e+01,-5.195031805919617440e+00,5.123673587685969721e+01
-1.099822020533536282e+01,-5.099975489195476719e+00,5.100479668963235724e+01
-1.085730856003910461e+01,-5.012487243735108677e+00,5.077017019267555753e+01
-1.071774696464784604e+01,-4.932459289303348982e+00,5.053314997516483942e+01
-1.057967542327114785e+01,-4.859769364247888745e+00,5.029402543575069728e+01
-1.044322798233005045e+01,-4.794280725499640461e+00,5.005308178255965856e+01
-1.030853273055666008e+01,-4.735842148572487531e+00,4.981060003319355900e+01
-1.017571179899424649e+01,-4.684287927563348219e+00,4.956685701472974159e+01
-1.004488136099735485e+01,-4.639437875152207624e+00,4.932212536372121292e+01
-9.916151632231404278e+00,-4.601097322601994222e+00,4.907667352619593260e+01
-9.789626870673270531e+00,-4.569057119758763719e+00,4.883076575765791461e+01
-9.665405376610905819e+00,-4.543093635051584478e+00,4.858466212308646703e+01
-9.543579492643434747e+00,-4.522968755492549064e+00,4.833861849693639812e+01
-9.424235603681232476e+00,-4.508429886676800891e+00,4.809288656313820098e+01
-9.307454136945581880e+00,-4.499209952782488031e+00,4.784771381509730048e+01
-9.193309561969201127e+00,-4.495027396570824507e+00,4.760334355569517584e+01
-9.081870150317792323e+00,-4.495664946857654165e+00,4.735993806075551760e+01
-8.973189774417186015e+00,-4.501320600919840764e+00,4.711725678459759337e+01
-8.867308480872992504e+00,-4.511916781331148485e+00,4.687535058699958768e+01
-8.764263597941502226e+00,-4.527317547795961516e+00,4.663432948053781502e+01
-8.664090342775718767e+00,-4.547390532174055977e+00,4.639430049897711683e+01
-8.566821821425056882e+00,-4.572006938480629223e+00,4.615536769727010835e+01
-8.472489028835418878e+00,-4.601041542886293634e+00,4.591763215155738465e+01
-8.381120848849260341e+00,-4.634372693717049074e+00,4.568119195916768405e+01
-8.292744054205320126e+00,-4.671882311454387704e+00,4.544614223861719893e+01
-8.207383306539023593e+00,-4.713455888735141208e+00,4.521257512961060598e+01
-8.125061156382223260e+00,-4.758982490351580275e+00,4.498057979304038412e+01
-8.045798043163250313e+00,-4.808354753251389724e+00,4.475024241098699207e+01
-7.969612295206981223e+00,-4.861468886537629430e+00,4.452164618671901053e+01
-7.896520129734609483e+00,-4.918224671468892417e+00,4.429487134469249554e+01
-7.826535652863984893e+00,-4.978525461459068602e+00,4.406999513055198037e+01
-7.759670859609389737e+00,-5.042278182077502002e+00,4.384709181112980048e+01
-7.695935633881589411e+00,-5.109393331048952547e+00,4.362623267444626407e+01
-7.635337748487879495e+00,-5.179784978253537453e+00,4.340748602970980130e+01
-7.577882865131910783e+00,-5.253370765726948832e+00,4.319091720731634609e+01
-7.523574534413953963e+00,-5.330071907660139274e+00,4.297658855885028117e+01
-7.472414195830722861e+00,-5.409813190399524352e+00,4.276455945708379147e+01
-7.424401177775416194e+00,-5.492522972446936436e+00,4.255488629597703465e+01
-7.379532697537750430e+00,-5.578133184459554528e+00,4.234762249067830453e+01
-7.337803861303832775e+00,-5.666579329250168939e+00,4.214281847752339871e+01
-7.299207664156353914e+00,-5.757800481786791380e+00,4.194052171403654228e+01
-7.263734990074460995e+00,-5.851739289192910753e+00,4.174077667892978383e+01
-7.231374611933805596e+00,-5.948341970747359930e+00,4.154362487210328680e+01
-7.202113191506460232e+00,-6.047558317884600854e+00,4.134910481464474685e+01
-7.175916779990953565e+00,-6.149355188478917711e+00,4.115727246986601529e+01
-7.152692950940116923e+00,-6.253764180539046258e+00,4.096825943533311687e+01
-7.132437179024413432e+00,-6.360781036752130468e+00,4.078212137102616452e+01
-7.115155548499227933e+00,-6.470395281999664405e+00,4.059890538453752384e+01
-7.100853252032313101e+00,-6.582597057557610931e+00,4.041866159599619834e+01
-7.089534590703864048e+00,-6.697377121095914987e+00,4.024144313806863238e+01
-7.081202974006466810e+00,-6.814726846678825112e+00,4.006730615595819955e+01
-7.075860919845108121e+00,-6.934638224764815284e+00,3.989630980740528798e+01
-7.073510054537180736e+00,-7.057103862206491662e+00,3.972851626268749214e+01
-7.074151112812478992e+00,-7.182116982250957626e+00,3.956399070461904444e+01
-7.077783937813202364e+00,-7.309671424539270213e+00,3.940280132855161810e+01
-7.084407481093955461e+00,-7.439761645106798937e+00,3.924501934237378720e+01
-7.094019802621743587e+00,-7.572382716383139645e+00,3.909071896651119005e+01
-7.106618070775967411e+00,-7.707530327192010589e+00,3.893997743392660738e+01
-7.122198562348458495e+00,-7.845200782751654778e+00,3.879287499011952889e+01
-7.140756662543425115e+00,-7.985391004674241344e+00,3.864949489312682829e+01
-7.162286864977489564e+00,-8.128098530966262558e+00,3.850992341352231563e+01
-7.186782771679675719e+00,-8.273321516028435241e+00,3.837424983441684390e+01
-7.214237093091389497e+00,-8.421058730655587965e+00,3.824256645145840139e+01
-7.244641648066503237e+00,-8.571309562037107810e+00,3.811496857283172801e+01
-7.277987363871233129e+00,-8.724074013756272450e+00,3.799155451925891924e+01
-7.314264276184218261e+00,-8.879352705790696021e+00,3.787242562399898560e+01
-7.353461529096501081e+00,-9.037146874512218986e+00,3.775768623284801606e+01
-7.395567375111493647e+00,-9.197458372686780237e+00,3.764744370413919938e+01
-7.440569175145109959e+00,-9.360289669474905594e+00,3.754180840874253278e+01
-7.488453398525570570e+00,-9.525643850430988380e+00,3.744089373006531218e+01
-7.539205622993534028e+00,-9.693524617503761931e+00,3.734481606405178411e+01
-7.592810534702060465e+00,-9.863936289036189464e+00,3.725369481918324510e+01
-7.649251928216569851e+00,-1.003688379976532019e+01,3.716765241647809148e+01
-7.708512706515014301e+00,-1.021237270082282222e+01,3.708681428949159198e+01
-7.770574880987624056e+00,-1.039040915973419743e+01,3.701130888431622878e+01
-7.835419571437072683e+00,-1.057099996041930901e+01,3.694126765958147729e+01
-7.903027006078438887e+00,-1.075415250319222871e+01,3.687682508645386292e+01
-7.973376521539151440e+00,-1.093987480476112850e+01,3.681811864863697537e+01
-8.046446562859200569e+00,-1.112817549822881347e+01,3.676528884237134065e+01
-8.122214683490822651e+00,-1.131906383309189934e+01,3.671847917643466275e+01
-8.200657545298710716e+00,-1.151254967524136319e+01,3.667783617214162462e+01
-8.281750918559962926e+00,-1.170864350696240841e+01,3.664350936334397346e+01
-8.365469681964013304e+00,-1.190735642693431373e+01,3.661565129643051364e+01
-8.451701804471223767e+00,-1.210840857229339562e+01,3.659407856773015766e+01
-8.540390084477047949e+00,-1.231151724344855580e+01,3.657871281294155352e+01
-8.631587773771668637e+00,-1.251668385552904184e+01,3.656986543001594470e+01
-8.725340967635032641e+00,-1.272389356979727815e+01,3.656783601636730907e+01
-8.821688603544416196e+00,-1.293311528988732562e+01,3.657291236416580915e+01
-8.920662461174709179e+00,-1.314430166180549442e+01,3.658537046033786311e+01
-9.022287162397983451e+00,-1.335738907392942210e+01,3.660547448656609504e+01
-9.126580171283784182e+00,-1.357229765700868107e+01,3.663347681928934918e+01
-9.233551794099055243e+00,-1.378893128416463831e+01,3.666961802970266859e+01
-9.343205179308055719e+00,-1.400717757089028126e+01,3.671412688375730937e+01
-9.455536317572686755e+00,-1.422690787505087329e+01,3.676722034216081880e+01
-9.570534041752006615e+00,-1.444797729688297849e+01,3.682910356037690036e+01
-9.688180026902555753e+00,-1.467022467899510829e+01,3.689996988862547056e+01
-9.808448790278267992e+00,-1.489347260636756687e+01,3.698000087188268736e+01
-9.931307691330388820e+00,-1.511752740635227354e+01,3.706936624988085072e+01
-1.005671693170783421e+01,-1.534217914867343602e+01,3.716822395710867255e+01
-1.018462955525664526e+01,-1.556720164542655027e+01,3.727672012281090730e+01
-1.031499144802035595e+01,-1.579235245107906671e+01,3.739498907098857927e+01
-1.044774133823989537e+01,-1.601737286247022496e+01,3.752315332039892581e+01
-1.058281079635349364e+01,-1.624198791881088155e+01,3.766132358455530493e+01
-1.072012423499707623e+01,-1.646590640168417963e+01,3.780959877172760031e+01
-1.085959890900367242e+01,-1.668882083504455238e+01,3.796806598494161022e+01
-1.100114491540380790e+01,-1.691040748521838921e+01,3.813680052197945969e+01
-1.114466519342540707e+01,-1.713032636090386163e+01,3.831586587537947963e+01
-1.129005552449368466e+01,-1.734822121317077048e+01,3.850531373243607192e+01
-1.143720453223157563e+01,-1.756371953546118903e+01,3.870518397520029907e+01
-1.158599368245909744e+01,-1.777643256358848944e+01,3.891550468047901745e+01
-1.173629728319377108e+01,-1.798595527573799302e+01,3.913629211983542433e+01
-1.188798248465051088e+01,-1.819186639246681381e+01,3.936755075958895844e+01
-1.204090927924151799e+01,-1.839372837670370586e+01,3.960927326081507971e+01
-1.219493050157674219e+01,-1.859108743374964234e+01,3.986144047934600820e+01
-1.234989182846318201e+01,-1.878347351127695219e+01,4.012402146576965123e+01
-1.250563177890534838e+01,-1.897040029932989569e+01,4.039697346543031387e+01
-1.266198171410504081e+01,-1.915136523032438731e+01,4.068024191842830106e+01
-1.281876583746180387e+01,-1.932584947904852868e+01,4.097376045962077029e+01
-1.297580119457222558e+01,-1.949331796266180561e+01,4.127745091862047389e+01
-1.313289767323042057e+01,-1.965321934069563170e+01,4.159122331979658327e+01
-1.328985800342789148e+01,-1.980498601505319911e+01,4.191497588227449000e+01
-1.344647775735343487e+01,-1.994803413000938974e+01,4.224859501993556421e+01
-1.360254534939358173e+01,-2.008176357221118735e+01,4.259195534141812800e+01
-1.375784203613192069e+01,-2.020555797067704162e+01,4.294491965011597756e+01
-1.391219524859772960e+01,-2.031894823088478219e+01,4.330734903126357693e+01
-1.406563333652768222e+01,-2.042212780948231199e+01,4.367894225392507934e+01
-1.421788992196514911e+01,-2.051446863978089041e+01,4.405904924280095258e+01
-1.436865559033339501e+01,-2.059524962911319079e+01,4.444698268053621604e+01
-1.451762549559297710e+01,-2.066379919729884662e+01,4.484204563407907074e+01
-1.466449936024220868e+01,-2.071949527664472157e+01,4.524353155468205046e+01
-1.480898147531703835e+01,-2.076176531194485619e+01,4.565072427790171616e+01
-1.495078070039094875e+01,-2.079008626048044306e+01,4.606289802359839314e+01
-1.508961046357537761e+01,-2.080398459201989425e+01,4.647931739593734335e+01
-1.522518876151908174e+01,-2.080303628881872768e+01,4.689923738338696779e+01
-1.535723815940855985e+01,-2.078686684561965592e+01,4.732190335872000730e+01
-1.548548579096795486e+01,-2.075515126965255064e+01,4.774655107901325835e+01
-1.560966335845894903e+01,-2.070761408063450304e+01,4.817240668564723904e+01
-1.572950713268114420e+01,-2.064402931076965331e+01,4.859868670430745397e+01
-1.584475795297150036e+01,-2.056422050474941798e+01,4.902459804498250406e+01
-1.595516122720470520e+01,-2.046806071975234076e+01,4.944933800196535856e+01
-1.606046693179309059e+01,-2.035547252544413865e+01,4.987209425385302097e+01
-1.616042961168655268e+01,-2.022642800397780150e+01,5.029204486354623782e+01
-1.625480838037283959e+01,-2.008094874999319046e+01,5.070835827825071362e+01
-1.634336691987711987e+01,-1.991910587061761362e+01,5.112019332947528483e+01
-1.642587348076227372e+01,-1.974101998546546000e+01,5.152669923303312061e+01
-1.650210088212881843e+01,-1.954686122663829195e+01,5.192701558904144576e+01
-1.657182651161486575e+01,-1.933684923872499084e+01,5.232027238192124230e+01
-1.663483232539630663e+01,-1.911125317880113883e+01,5.270558998039840048e+01
-1.669090484818652342e+01,-1.887039171642994617e+01,5.308207913750198514e+01
-1.673983517323658887e+01,-1.861463303366164368e+01,5.344884099056539384e+01
-1.678141896233520569e+01,-1.834439482503362129e+01,5.380496706122605843e+01
-1.681545644580869947e+01,-1.806014429757066608e+01,5.414953925542521063e+01
-1.684175242252110039e+01,-1.776239817078408478e+01,5.448162986340889802e+01
-1.686011625987401175e+01,-1.745172267667298627e+01,5.480030155972642092e+01
-1.687037265620440962e+01,-1.712866862058930550e+01,5.510454836487831898e+01
-1.687253140989289690e+01,-1.679316683861731008e+01,5.539274979122225773e+01
-1.686659047116843979e+01,-1.644621033362513529e+01,5.566426107483329133e+01
-1.685252434747523509e+01,-1.608910879772163227e+01,5.591879311332093039e+01
-1.683032480171975465e+01,-1.572312920523526003e+01,5.615608962199345200e+01
-1.680000085227075246e+01,-1.534949581271306762e+01,5.637592713385870979e+01
-1.676157877295925402e+01,-1.496939015892094282e+01,5.657811499962392787e+01
-1.671510209307860606e+01,-1.458395106484389459e+01,5.676249538769556580e+01
-1.666063159738432020e+01,-1.419427463368492148e+01,5.692894328417986571e+01
-1.659824532609429326e+01,-1.380141425086670814e+01,5.707736649288202813e+01
-1.652803857488866157e+01,-1.340638058403050081e+01,5.720770563530675901e+01
-1.645012389490983296e+01,-1.301014158303638268e+01,5.731993415065813480e+01
-1.636463109276257555e+01,-1.261362247996357056e+01,5.741405829583954556e+01
-1.627170723051372292e+01,-1.221770578910924243e+01,5.749011714545395790e+01
-1.617151662569258619e+01,-1.182323130699028724e+01,5.754818259180348150e+01
-1.606424085129068402e+01,-1.143099611234215374e+01,5.758835934488968888e+01
-1.595007873576181723e+01,-1.104175456611912054e+01,5.761078493241350884e+01
-1.582924636302215760e+01,-1.065621831149458920e+01,5.761562969977525484e+01
-1.570197707244987662e+01,-1.027505627385995624e+01,5.760309681007461791e+01
-1.556852145888569439e+01,-9.898894660826302427e+00,5.757342224411063114e+01
-1.542914737263251723e+01,-9.528316962223268405e+00,5.752687480038171941e+01
-1.528413991945553008e+01,-9.163863950099329969e+00,5.746375609508567095e+01
-1.513380146058231013e+01,-8.806033678722076985e+00,5.738440056211972262e+01
-1.497845161270237035e+01,-8.455281484577126250e+00,5.728917545308027570e+01
-1.481842724796783983e+01,-8.112019986369746860e+00,5.717848083726330088e+01
-1.465408249399300900e+01,-7.776619085023774858e+00,5.705274960166407539e+01
-1.448578873385444865e+01,-7.449405963681888565e+00,5.691244745097723978e+01
-1.431393460609113610e+01,-7.130665087705837735e+00,5.675807290759694013e+01
-1.413892600470393823e+01,-6.820638204675498528e+00,5.659015731161633056e+01
-1.396118607915638776e+01,-6.519524344390310588e+00,5.640926482082829096e+01
-1.378108522106882461e+01,-6.227635587420853547e+00,5.621611414333124657e+01
-1.359850524941558270e+01,-5.946301807151397334e+00,5.601224459758581986e+01
-1.341368331500420474e+01,-5.675923059360907352e+00,5.579843731113395222e+01
-1.322695277404867653e+01,-5.416627469971595943e+00,5.557526879155606991e+01
-1.303863733897313715e+01,-5.168515266956627663e+00,5.534330637785458151e+01
-1.284905107841133187e+01,-4.931658780339304826e+00,5.510310824045319578e+01
-1.265849841720674895e+01,-4.706102442193278890e+00,5.485522338119713481e+01
-1.246727413641276527e+01,-4.491862786642700556e+00,5.460019163335327619e+01
-1.227566337329207258e+01,-4.288928449861594494e+00,5.433854366160942817e+01
-1.208394162131753369e+01,-4.097260170074811469e+00,5.407080096207543818e+01
-1.189237473017161051e+01,-3.916790787557385300e+00,5.379747586228244671e+01
-1.170121890574665358e+01,-3.747425244634817076e+00,5.351907152118331368e+01
-1.151072071014433007e+01,-3.589040585682581330e+00,5.323608192915173021e+01
-1.132111706167647291e+01,-3.441485957126878326e+00,5.294899190798351185e+01
-1.113263523486452300e+01,-3.304582607444125575e+00,5.265827711089575303e+01
-1.094549286043966063e+01,-3.178123887161086181e+00,5.236440402252701887e+01
-1.075989792534294942e+01,-3.061875248854950549e+00,5.206782995893760102e+01
-1.057604877272478028e+01,-2.955574247153002876e+00,5.176900306760859394e+01
-1.039413410194570275e+01,-2.858930538733133186e+00,5.146836232744325912e+01
-1.021433296857587436e+01,-2.771625882323484724e+00,5.116633754876609430e+01
-1.003681478439519204e+01,-2.693314138702554317e+00,5.086334937332311057e+01
-9.861739317393428905e+00,-2.623621270699224350e+00,5.055980927428202421e+01
-9.689256691769710272e+00,-2.562145343192578029e+00,5.025611955623134008e+01
-9.519507387933295206e+00,-2.508456523112198688e+00,4.995267335518175145e+01
-9.352622242503059624e+00,-2.462097079437963298e+00,4.964985463856519488e+01
-9.188727038703259353e+00,-2.422866463879169263e+00,4.934775043974020292e+01
-9.027923609395511306e+00,-2.390867601789441022e+00,4.904614107019754954e+01
-8.870287718974298130e+00,-2.365841413510160862e+00,4.874518605686773043e+01
-8.715890346494241214e+00,-2.347528845107259343e+00,4.844504359505888402e+01
-8.564797895492848312e+00,-2.335677088686892500e+00,4.814586413066432158e+01
-8.417072193990636109e+00,-2.330039582395468489e+00,4.784779036016280429e+01
-8.272770494491235027e+00,-2.330376010419647148e+00,4.755095723061872093e+01
-8.131945473980966455e+00,-2.336452302986342211e+00,4.725549193968122808e+01
-7.994645233929481343e+00,-2.348040636362722644e+00,4.696151393558556464e+01
-7.860913300289332994e+00,-2.364919432856205983e+00,4.666913491715216367e+01
-7.730788623496081868e+00,-2.386873360814464551e+00,4.637845883378690104e+01
-7.604305578468390614e+00,-2.413693334625400144e+00,4.608958188548126600e+01
-7.481493964607651925e+00,-2.445176514717228855e+00,4.580259252281155113e+01
-7.362379005798546316e+00,-2.481126307558361166e+00,4.551757144694009583e+01
-7.246981350408672640e+00,-2.521352365657477890e+00,4.523459160961446202e+01
-7.135317071288636903e+00,-2.565670587563513738e+00,4.495371821316761896e+01
-7.027397665772131319e+00,-2.613903117865616466e+00,4.467500871051818478e+01
-6.923230055675618999e+00,-2.665878347193297415e+00,4.439851280516956678e+01
-6.822816587298815350e+00,-2.721430912216212583e+00,4.412427245121122610e+01
-6.726155031424360331e+00,-2.780401695644306059e+00,4.385232185331781807e+01
-6.633238583317904613e+00,-2.842637826227774056e+00,4.358268746674944794e+01
-6.544055862728171746e+00,-2.907992678757015170e+00,4.331538799735182010e+01
-6.458590913886698814e+00,-2.976325874062827559e+00,4.305043440155549206e+01
-6.376823205508229009e+00,-3.047503279016118061e+00,4.278782988637701834e+01
-6.298726490374133569e+00,-3.121402424532019992e+00,4.252757509491005550e+01
-6.224254423842892514e+00,-3.198003841476573683e+00,4.226975331906516686e+01
-6.153376769594487428e+00,-3.277257981625020467e+00,4.201440466666682738e+01
-6.086070744572138480e+00,-3.359090634175096568e+00,4.176154095737161498e+01
-6.022313386569327243e+00,-3.443432997949967600e+00,4.151117560688464181e+01
-5.962081554229587077e+00,-3.530221681398460376e+00,4.126332362695880107e+01
-5.905351927046553762e+00,-3.619398702595005624e+00,4.101800162539496597e+01
-5.852101005364008124e+00,-3.710911489239567818e+00,4.077522780604216734e+01
-5.802305110375716168e+00,-3.804712878657920960e+00,4.053502196879685471e+01
-5.755940384125668885e+00,-3.900761117801238687e+00,4.029740550960400469e+01
-5.712982789507920600e+00,-3.999019863246366491e+00,4.006240142045638208e+01
-5.673408110266630722e+00,-4.099458181195752005e+00,3.983003428939473167e+01
-5.637191950996086831e+00,-4.202050547477372611e+00,3.960033030050792746e+01
-5.604309737140604319e+00,-4.306776847545034315e+00,3.937331723393232608e+01
-5.574736714994681819e+00,-4.413622376477920106e+00,3.914902446585274731e+01
-5.548447951702897285e+00,-4.522577838980896381e+00,3.892748296850182754e+01
-5.525418335259929314e+00,-4.633639349384427675e+00,3.870872531016017604e+01
-5.505622574510577572e+00,-4.746808431644499393e+00,3.849278565515653838e+01
-5.489035199149702393e+00,-4.862092019342954430e+00,3.827969976386713569e+01
-5.475630559722312718e+00,-4.979502455686986018e+00,3.806950499271666644e+01
-5.465382827623506579e+00,-5.099057493509476124e+00,3.786224029417762438e+01
-5.458265995098487089e+00,-5.220780295268909299e+00,3.765794621677049747e+01
-5.454253875242562444e+00,-5.344699433049280302e+00,3.745666490506386737e+01
-5.453320102001137037e+00,-5.470848888560468026e+00,3.725844009967386938e+01
-5.455438130169732780e+00,-5.599268053137673284e+00,3.706331713726503807e+01
-5.460581235393967781e+00,-5.730001727741798057e+00,3.687134295054975297e+01
-5.468722514169567006e+00,-5.863100122959344240e+00,3.668256606828835231e+01
-5.479834883842349846e+00,-5.998618859002316839e+00,3.649703661528928933e+01
-5.493891082608265641e+00,-6.136618965708626305e+00,3.631480631240857804e+01
-5.510863669513344831e+00,-6.277166882541489024e+00,3.613592847655062457e+01
-5.530694659702118265e+00,-6.420307609740270038e+00,3.596049272835796273e+01
-5.553282103654696655e+00,-6.566024900582117851e+00,3.578866351583705807e+01
-5.578648780622756043e+00,-6.714382527229449948e+00,3.562049286890830757e+01
-5.606825642038913315e+00,-6.865449258127489074e+00,3.545602969674402516e+01
-5.637842339476978104e+00,-7.019291613731215129e+00,3.529532965988769178e+01
-5.671727224652025612e+00,-7.175973866505809262e+00,3.513845517025340115e+01
-5.708507349420353094e+00,-7.335558040926421164e+00,3.498547539112615823e+01
-5.748208465779588217e+00,-7.498103913478647797e+00,3.483646623716140311e+01
-5.790855025868527406e+00,-7.663669012657819302e+00,3.469151037438566476e+01
-5.836470181967241544e+00,-7.832308618969475944e+00,3.455069722019615597e+01
-5.885075786497049322e+00,-8.004075764929245551e+00,3.441412294336085154e+01
-5.936692392020480824e+00,-8.179021235062712947e+00,3.428189046401860196e+01
-5.991339251241428521e+00,-8.357193565905948418e+00,3.415410945367872841e+01
-6.049034317004920780e+00,-8.538639046004718125e+00,3.403089633522162671e+01
-6.109794242297272859e+00,-8.723401715915008126e+00,3.391237428289837652e+01
-6.173634380246046049e+00,-8.911523368202894702e+00,3.379867322233081239e+01
-6.240568784120002377e+00,-9.103043547444402250e+00,3.368992983051162327e+01
-6.310610207329301780e+00,-9.297999550226066390e+00,3.358628753580404691e+01
-6.383770103425203679e+00,-9.496426425144093741e+00,3.348789651794232469e+01
-6.460058626100265933e+00,-9.698356972804919707e+00,3.339491370803138182e+01
-6.539484629188295095e+00,-9.903821745825064582e+00,3.330750278854694102e+01
-6.622055666664285134e+00,-1.011284904883098967e+01,3.322583419333552968e+01
-6.707777992644659903e+00,-1.032546493845970303e+01,3.315008510761428795e+01
-6.796656561386912543e+00,-1.054169322335784997e+01,3.308043946797130275e+01
-6.888695027289845285e+00,-1.076155546418230813e+01,3.301708796236537324e+01
-6.983895744893506397e+00,-1.098507097360005247e+01,3.296022803012607483e+01
-7.082259768879120898e+00,-1.121225681628797233e+01,3.291006386195378042e+01
-7.183786854069381889e+00,-1.144312780893355530e+01,3.286680639991954678e+01
-7.288475455428013561e+00,-1.167769652023387650e+01,3.283067333746529926e+01
-7.396322728060059859e+00,-1.191597327089626646e+01,3.280188911940370389e+01
-7.507324527211814313e+00,-1.215796613363814416e+01,3.278068494191819582e+01
-7.621475408270732999e+00,-1.240368093318683584e+01,3.276729875256300062e+01
-7.738768626765775593e+00,-1.265312124628030332e+01,3.276197525026307744e+01
-7.859196138366898232e+00,-1.290628840166605684e+01,3.276496588531420429e+01
-7.982748598885388347e+00,-1.316318148010187272e+01,3.277652885938289984e+01
-8.109415364273782956e+00,-1.342379731435562107e+01,3.279692912550648032e+01
-8.239184490625769186e+00,-1.368813048920505793e+01,3.282643838809298131e+01
-8.372042734176574186e+00,-1.395617334143862820e+01,3.286533510292131410e+01
-8.507975551302385142e+00,-1.422791595985426660e+01,3.291390447714107381e+01
-8.646957335201122419e+00,-1.450330973040462013e+01,3.297237990478075886e+01
-8.788827976033481093e+00,-1.478167434879097364e+01,3.304009849290843448e+01
-8.933609557118119326e+00,-1.506270971426286565e+01,3.311727669197427559e+01
-9.081386533092185687e+00,-1.534632662020668903e+01,3.320452308656435036e+01
-9.232229189010249470e+00,-1.563240377881614585e+01,3.330241402974603915e+01
-9.386193640344734135e+00,-1.592078782109306090e+01,3.341149364306824054e+01
-9.543321832985808939e+00,-1.621129329684718456e+01,3.353227381656131456e+01
-9.703641543241264600e+00,-1.650370267469597252e+01,3.366523420873700445e+01
-9.867166377836992908e+00,-1.679776634206545438e+01,3.381082224658879198e+01
-1.003389577391627796e+01,-1.709320260518892809e+01,3.396945312559137164e+01
-1.020381499904026334e+01,-1.738969768910783387e+01,3.414150980970097038e+01
-1.037689515118784200e+01,-1.768690573767153751e+01,3.432734303135529785e+01
-1.055309315875551412e+01,-1.798444881353709945e+01,3.452727129147336882e+01
-1.073235178055791827e+01,-1.828191689817017007e+01,3.474158085945613550e+01
-1.091459960582704625e+01,-1.857886789184365739e+01,3.497052577318554256e+01
-1.109975105421277064e+01,-1.887482761363861528e+01,3.521432783902518793e+01
-1.128770637578269920e+01,-1.916928980144401962e+01,3.547317663182010961e+01
-1.147835165102204691e+01,-1.946171611195654805e+01,3.574722949489660806e+01
-1.167155879083419556e+01,-1.975153612068145392e+01,3.603661154006307754e+01
-1.186718553653985353e+01,-2.003814732193126957e+01,3.634141564760876264e+01
-1.206507545987760643e+01,-2.032091512882664830e+01,3.666170246630458962e+01
-1.226505796300379103e+01,-2.059917287329618674e+01,3.699750041340293905e+01
-1.246694827849233178e+01,-2.087222180607618682e+01,3.734880567463740419e+01
-1.267054746933535725e+01,-2.113933109671149424e+01,3.771558220422381424e+01
-1.287564242894228173e+01,-2.139973783355425496e+01,3.809776172485871371e+01
-1.308200588114041807e+01,-2.165264702376474659e+01,3.849524372772035719e+01
